"date","SO2","CO","O3","PM2.5","PM10","NO2","NO","patient","allergy","hives","RH","TEMP","rain","WS_HR","WWIND","WIND","time"
2017-09-01,4.24965277777778,0.466944444444444,13.5184027777778,16.3349939613527,34.12288647343,16.8065972222222,5.88888888888889,7,3,4,86.7222222222222,27.3680555555556,0.648611111111111,0.986458333333333,1.36493055555556,1.36493055555556,166
2017-09-04,4.871875,0.252951388888889,23.3972222222222,14.7729272539055,32.1240942028985,8.43472222222222,2.44548611111111,3,0,3,77.8819444444444,29.8159722222222,0.05625,1.51111111111111,1.85972222222222,1.85972222222222,167
2017-09-05,4.27364130434783,0.330024154589372,30.2686745169082,20.6192358366271,35.7047924901186,10.9845712560386,1.91423611111111,6,4,2,76.3541666666667,29.9131944444444,0.0263888888888889,1.70486111111111,2.02569444444444,2.02569444444444,168
2017-09-06,4.76965579710145,0.336788949275362,19.3535175120773,20.2426889233954,47.7483530961792,12.4826388888889,3.28212560386473,2,0,2,75.78125,30.25,0,1.98194444444444,2.40729166666667,2.40729166666667,169
2017-09-07,4.32048611111111,0.2415625,18.6936745169082,10.011020531401,25.819595410628,8.17537878787879,3.00154671717172,9,7,2,79.7847222222222,29.3298611111111,0.267361111111111,2.26840277777778,2.59418780193237,2.59418780193237,170
2017-09-08,3.92525664251208,0.235066425120773,16.479604468599,12.1775774044796,24.7872023809524,10.3602904040404,3.31180555555556,6,2,4,78.7222222222222,29.5416666666667,0.00347222222222222,1.37291666666667,1.62361111111111,1.62361111111111,171
2017-09-11,3.42048611111111,0.301076388888889,19.3408212560386,17.1858393719807,30.3443538647343,11.286654589372,3.18531099033816,8,1,7,73.8263888888889,30.1458333333333,0,1.49618055555556,1.77291666666667,1.77291666666667,172
2017-09-12,4.85,0.32693538647343,26.9222537878788,21.5429704655248,41.4201800614844,13.7318689613527,3.747086352657,14,10,4,72.2916666666667,30.7013888888889,0,1.59965277777778,1.90868055555556,1.90868055555556,173
2017-09-13,5.26979166666667,0.285902777777778,39.5666666666667,26.3411561264822,52.6235452349583,12.5373943236715,2.03905495169082,2,0,2,72.7256944444444,30.7777777777778,0.0194444444444444,1.43125,1.72881944444444,1.72881944444444,174
2017-09-14,3.77013888888889,0.325868055555556,42.8229166666667,24.6253019323672,60.7007850241546,12.3458333333333,1.31493055555556,8,7,1,73.2743055555556,30.7152777777778,0,1.63020833333333,1.90416666666667,1.90416666666667,175
2017-09-15,3.53159722222222,0.277222222222222,43.7708333333333,15.7481884057971,43.7569444444444,9.77013888888889,1.22013888888889,13,6,7,73.9652777777778,30.1979166666667,0,2.2375,2.54791666666667,2.54791666666667,176
2017-09-18,5.096875,0.362569444444444,67.0798611111111,29.8832070707071,56.407251866491,10.8489583333333,1.11041666666667,14,2,12,66.7291666666667,30.3368055555556,0,1.34618055555556,1.60520833333333,1.60520833333333,177
2017-09-19,5.5986865942029,0.493703200483092,44.3323973429952,33.695725128863,61.9445441254652,19.7258907004831,2.06120169082126,9,5,4,69.5714070048309,29.2222222222222,0.0423611111111111,1.15775966183575,1.41040157004831,1.41040157004831,178
2017-09-20,5.41944444444444,0.492013888888889,42.4801781400966,39.3641304347826,66.3785682916118,18.1027777777778,2.36006944444444,0,0,0,69.0381944444444,29.7986111111111,0.0513888888888889,1.44930555555556,1.76319444444444,1.76319444444444,179
2017-09-21,4.71212258454106,0.370798611111111,41.8026515151515,27.6282251866491,49.3686731444884,13.1622685185185,1.51030092592593,6,2,4,72.7743055555556,30.2673611111111,0.00694444444444444,1.41111111111111,1.6663345410628,1.6663345410628,180
2017-09-22,5.51357185990338,0.403852657004831,41.3028834541063,36.6973128019324,61.1625905797101,14.9099335748792,2.31358695652174,9,3,6,69.3923611111111,30.8125,0.0152777777777778,1.35486111111111,1.60625,1.60625,181
2017-09-25,3.99913194444444,0.237916666666667,20.9652777777778,16.1382095410628,35.6899154589372,8.49548611111111,2.28732638888889,4,1,3,76.3611111111111,30.7256944444444,0.0326388888888889,1.38229166666667,1.65243055555556,1.65243055555556,182
2017-09-26,4.01041666666667,0.232048611111111,25.7402777777778,16.5446722661397,34.3179347826087,9.26909722222222,2.54444444444444,11,5,6,76.8263888888889,30.7847222222222,0,1.44409722222222,1.70034722222222,1.70034722222222,183
2017-09-27,4.85011574074074,0.222361111111111,29.7320175438597,20.0466485507246,38.2942468159859,10.1517045454545,2.18585858585859,2,1,1,76.46875,30.84375,0,1.50625,1.79201388888889,1.79201388888889,184
2017-09-28,4.28958333333333,0.206006944444444,21.4701388888889,13.9735507246377,28.9673913043478,10.1354166666667,3.13541666666667,7,4,3,75.78125,30.5034722222222,0,1.51423611111111,1.80833333333333,1.80833333333333,185
2017-09-29,4.40451388888889,0.370694444444444,31.6447916666667,21.8674242424242,46.289402173913,15.459375,2.61770833333333,10,2,8,77.0138888888889,29.6666666666667,0.14375,1.42673611111111,1.74513888888889,1.74513888888889,186
2017-10-02,4.61573891084761,0.396980676328502,36.2034722222222,29.2380736714976,54.5235507246377,13.1359532828283,1.56127991875274,9,4,5,74.8993055555556,30.3854166666667,0.0333333333333333,1.38229166666667,1.67743055555556,1.67743055555556,187
2017-10-03,4.25729166666667,0.479652777777778,36.2836805555556,31.6644982433026,58.9602547211243,16.5836805555556,1.91180555555556,13,7,6,79.7708333333333,29.7430555555556,0.592361111111111,1.30208333333333,1.57743055555556,1.57743055555556,188
2017-10-05,5.09873737373737,0.460625,43.1489583333333,35.1011473429952,69.9559178743961,14.5104921497585,1.86326992753623,7,5,2,77.5902777777778,29.8541666666667,0.0284722222222222,1.42048611111111,1.69201388888889,1.69201388888889,189
2017-10-06,5.19756944444444,0.381991959064327,42.7709064327485,27.9212711352657,65.4418868996874,12.5254934210526,1.54879385964912,10,5,5,77.1263888888889,29.7736111111111,0.0125,1.40263888888889,1.65034722222222,1.65034722222222,190
2017-10-11,3.66686507936508,0.274166666666667,34.4508605072464,18.9744318181818,44.5380846508564,10.6122010869565,1.90099939613527,5,2,3,74.6736111111111,30.4583333333333,0.0277777777777778,1.33159722222222,1.66388888888889,1.66388888888889,191
2017-10-12,4.87602657004831,0.351434178743961,39.9024305555556,23.6216787439614,67.7948644049188,13.9684974747475,1.8782196969697,9,5,4,75.8506944444444,30.2256944444444,0.00763888888888889,1.321875,1.58506944444444,1.58506944444444,192
2017-10-13,4.053125,0.542743055555556,12.1314462560386,27.5954988550097,70.8894417780287,24.0399456521739,5.98807367149758,11,3,8,86.6041666666667,27.0347222222222,0.582638888888889,1.228125,1.47291666666667,1.47291666666667,193
2017-10-16,3.26881313131313,0.350749007936508,24.1033665458937,12.3008756038647,33.8790486385595,12.7967361111111,3.46631944444444,3,2,1,83.0729166666667,28.5451388888889,0.202777777777778,1.34444444444444,1.65659722222222,1.65659722222222,194
2017-10-17,4.265625,0.425221920289855,34.3739583333333,28.2749094202899,65.6991381203338,15.8618055555556,2.38854166666667,8,5,3,81.5833333333333,28.9375,0.00138888888888889,1.29722222222222,1.54444444444444,1.54444444444444,195
2017-10-18,5.03020833333333,0.439930555555556,34.2721467391304,26.7330314009662,67.7270805884936,17.5402777777778,2.68452596618357,2,1,1,79.8993055555556,28.3020833333333,0,1.46631944444444,1.75208333333333,1.75208333333333,196
2017-10-19,3.85637626262626,0.448479770531401,35.6128019323671,27.6281565656566,66.9150883838384,17.6909226190476,2.70724206349206,12,7,5,76.9340277777778,28.21875,0,1.49826388888889,1.78680555555556,1.78680555555556,197
2017-10-20,4.38890947518665,0.436593928414581,36.2020531400966,31.5400975333041,75.9377607597716,18.0135055916306,2.9678345959596,5,2,3,76.8333333333333,27.1666666666667,0,1.74270833333333,2.11076388888889,2.11076388888889,198
2017-10-23,5.17411812221595,0.591284859464207,50.5802495059289,39.0550595238095,77.746635610766,20.5610324497839,2.16450149377066,8,1,7,65.2083333333333,24.7468297101449,0.0277777777777778,1.3763134057971,1.647086352657,1.647086352657,199
2017-10-24,4.17326388888889,0.538301630434783,48.7970108695652,40.2897041062802,92.8360507246377,19.7297222222222,2.12319444444444,16,9,7,66.7986111111111,25.9305555555556,0.00208333333333333,1.33715277777778,1.58962862318841,1.58962862318841,200
2017-10-25,5.08888888888889,0.542743055555556,50.8128019323672,39.5579710144928,92.9287439613527,21.6154438405797,2.2105827294686,0,0,0,68.9652777777778,25.7465277777778,0.00208333333333333,1.39583333333333,1.65555555555556,1.65555555555556,201
2017-10-26,4.81502525252525,0.479750631313131,45.7948232323232,34.493988801054,86.4470794905578,19.5801767676768,2.35956439393939,7,5,2,69.3702651515152,25.5628156565657,0.0270833333333333,1.39270833333333,1.66783596837945,1.66783596837945,202
2017-10-27,3.99299242424242,0.434340277777778,44.0013888888889,30.785312362758,88.016167105841,19.1845734126984,2.2672619047619,2,2,0,68.3958333333333,24.7986111111111,0.05625,1.8875,2.25590277777778,2.25590277777778,203
2017-10-30,4.22182971014493,0.467189146903821,36.915318627451,31.0659722222222,124.076992753623,21.4463315217391,2.66000905797101,5,3,2,63.7222222222222,24.4201388888889,0.0284722222222222,1.44375,1.76041666666667,1.76041666666667,204
2017-10-31,4.2268115942029,0.406689311594203,38.78125,24.3602033534099,75.4912027887571,19.4236262077295,3.04814311594203,18,10,8,65.0138888888889,24.3680555555556,0,1.31493055555556,1.61215277777778,1.61215277777778,205
2017-11-01,3.81556461352657,0.412827596618357,47.294384057971,26.9067028985507,69.1446256038647,18.3493810386473,1.70902777777778,3,1,2,66.3423913043478,24.9907910628019,0,1.64181763285024,1.93826992753623,1.93826992753623,206
2017-11-02,5.31909722222222,0.498645833333333,39.1159722222222,31.9491243961353,66.9923007246377,24.5996527777778,2.15486111111111,7,6,1,73.6215277777778,25.4618055555556,0.0965277777777778,1.30868055555556,1.61631944444444,1.61631944444444,207
2017-11-03,3.30625,0.452152777777778,30.8625,31.9092693236715,67.6253568291612,19.3513888888889,2.73923611111111,3,3,0,80.0763888888889,26.1875,0.0118055555555556,1.48715277777778,1.78993055555556,1.78993055555556,208
2017-11-06,4.71666666666667,0.839409722222222,22.9940972222222,55.9901062975291,105.325966183575,32.0204861111111,4.13194444444444,3,1,2,82.4965277777778,24.5451388888889,0.0472222222222222,0.881416062801932,1.10354770531401,1.10354770531401,209
2017-11-07,3.81458333333333,0.534791666666667,32.8947916666667,47.3256944444444,88.1524483970136,19.2993055555556,2.846875,7,3,4,81.0381944444444,25.9340277777778,0.0277777777777778,1.53958333333333,1.796875,1.796875,210
2017-11-08,3.91240079365079,0.431031746031746,32.4782738095238,37.1261904761905,88.2445436507936,17.7606150793651,2.58816468253968,3,0,3,79.5654761904762,26.3258928571429,0,1.47291666666667,1.74474206349206,1.74474206349206,211
2017-11-09,4.65868055555556,0.475989583333333,39.7895833333333,32.7795138888889,74.9180253623188,19.8385416666667,2.9484375,6,4,2,75.8350694444444,26.7725694444444,0.000694444444444444,1.30017361111111,1.540625,1.540625,212
2017-11-10,4.25555555555556,0.548333333333333,36.43125,48.6666666666667,113.11964807853,20.6284722222222,2.28854166666667,10,4,6,80.8159722222222,26.3229166666667,0.00763888888888889,1.35104166666667,1.58645833333333,1.58645833333333,213
2017-11-13,4.41770833333333,0.625211627140975,18.7024305555556,35.4012622341427,64.4746161145618,21.9315972222222,5.55138888888889,2,0,2,82.9027777777778,25.5694444444444,0.00277777777777778,1.18125,1.38993055555556,1.38993055555556,214
2017-11-14,4.23497474747475,0.554406702898551,31.9761994949495,46.4412741545894,84.0486660079051,20.9730654761905,4.4922123015873,14,7,7,82.4652777777778,25.9548611111111,0.0291666666666667,1.24479166666667,1.50597826086957,1.50597826086957,215
2017-11-15,4.79097222222222,0.555569142512077,30.7243055555556,42.4380434782609,84.5089975845411,22.3163194444444,3.73715277777778,4,0,4,79.8715277777778,26.3368055555556,0.0277777777777778,1.115625,1.35277777777778,1.35277777777778,216
2017-11-16,5.19826388888889,0.558611111111111,42.6840277777778,45.6556637806638,86.2901021080369,20.8954861111111,3.82361111111111,9,4,5,79.8993055555556,26.0659722222222,0.0569444444444444,1.353125,1.60138888888889,1.60138888888889,217
2017-11-17,4.90902777777778,0.534027777777778,34.1333333333333,42.8784722222222,76.1114267676768,21.9572916666667,3.315625,12,4,8,74.8333333333333,26.9930555555556,0,1.22916666666667,1.50208333333333,1.50208333333333,218
2017-11-19,4.76597222222222,0.445972222222222,27.1364583333333,22.8159722222222,60.1111111111111,18.1847222222222,2.27777777777778,0,0,0,71.9861111111111,23.6597222222222,0,1.39375,1.6375,1.6375,219
2017-11-20,4.66423611111111,0.495520833333333,24.178125,31.6840277777778,88.7501509661836,22.3923611111111,4.01006944444444,4,1,3,73.9236111111111,24.0590277777778,0,1.69375,2.02430555555556,2.02430555555556,220
2017-11-21,4.57071256038647,0.513229166666667,31.6204106280193,31.442481884058,77.3645833333333,23.3717592592593,6.07581018518519,2,2,0,75.9444444444444,24.5208333333333,0,1.33298611111111,1.62735507246377,1.62735507246377,221
2017-11-22,3.08402777777778,0.471388888888889,23.1229166666667,40.3764880952381,92.257095410628,19.3973651960784,2.23464052287582,3,1,2,78.3333333333333,24.2083333333333,0,1.98402777777778,2.42708333333333,2.42708333333333,222
2017-11-23,3.84791666666667,0.629444444444444,30.3034722222222,36.3168780193237,103.475694444444,22.0354166666667,2.96354166666667,8,8,0,70.3576388888889,21.9201388888889,0.00138888888888889,1.95347222222222,2.29479166666667,2.29479166666667,223
2017-11-24,4.06666666666667,0.5675,17.4052083333333,34.673309178744,86.4350342190016,28.3090277777778,4.93888888888889,8,6,2,69.2326388888889,21.0902777777778,0.0333333333333333,1.59791666666667,1.903125,1.903125,224
2017-11-27,4.003125,0.505763888888889,28.8194444444444,31.4589646464646,72.7070540935673,20.659375,3.83506944444444,3,2,1,78.25,24.2916666666667,0.0145833333333333,1.32951388888889,1.57222222222222,1.57222222222222,225
2017-11-28,4.78241792929293,0.661909722222222,34.9712258454106,47.6846316425121,110.378925120773,26.0219742063492,4.8672619047619,9,7,2,78.6458333333333,25.1875,0,1.13333333333333,1.36944444444444,1.36944444444444,226
2017-11-29,3.42743055555556,0.521527777777778,29.8944444444444,47.8904671717172,103.621212121212,19.9947916666667,2.71666666666667,3,1,2,80.3194444444444,25.0868055555556,0,1.43541666666667,1.71527777777778,1.71527777777778,227
2017-11-30,2.77986111111111,0.5059375,30.7239583333333,56.2743055555556,105.482487922705,18.7256944444444,1.853125,11,7,4,80.0173611111111,24.5069444444444,0.00208333333333333,1.76006944444444,2.071875,2.071875,228
2017-12-01,3.68090277777778,0.494270833333333,22.2541666666667,31.045440821256,88.5069444444444,21.7506944444444,3.40729166666667,11,2,9,76.2222222222222,23.3333333333333,0,1.66493055555556,1.91493055555556,1.91493055555556,229
2017-12-04,4.01770833333333,0.526458333333333,26.9454861111111,35.4358393719807,101.277381943,21.7361111111111,3.56701388888889,4,1,3,73.6979166666667,22.3819444444444,0.05625,1.60069444444444,1.90277777777778,1.90277777777778,230
2017-12-05,4.15574494949495,0.590978260869565,27.9527324879227,46.5798611111111,105.273550724638,25.7183531746032,4.21056547619048,17,11,6,66.7777777777778,21.1111111111111,0.0277777777777778,1.50833333333333,1.80381944444444,1.80381944444444,231
2017-12-06,4.671875,0.593611111111111,22.821875,43.2048611111111,87.9756944444444,28.3909722222222,5.07673611111111,1,0,1,66.3402777777778,20.2534722222222,0,1.70694444444444,2.00138888888889,2.00138888888889,232
2017-12-07,3.71701388888889,0.451666666666667,23.8475694444444,28.375,57.1991655687308,22.8076388888889,3.40555555555556,8,5,3,67.6076388888889,21.6006944444444,0.000694444444444444,2.16354166666667,2.553125,2.553125,233
2017-12-08,2.89513888888889,0.482048611111111,21.3743055555556,35.4897342995169,69.7415458937198,22.3263888888889,3.09791666666667,10,5,5,72.5902777777778,18.0694444444444,0,2.41875,2.84618055555556,2.84618055555556,234
2017-12-11,4.67569444444444,0.671145833333333,24.678125,53.4059480676328,117.997433574879,26.9881944444444,4.50625,7,2,5,71.7083333333333,20.4270833333333,0,1.40243055555556,1.68125,1.68125,235
2017-12-12,4.83753156565657,0.676692330917874,13.4722071256039,46.2403381642512,94.2717528546333,30.3989912714098,6.87524017347387,11,6,5,67.9646739130435,20.3977958937198,0.00347222222222222,1.58179347826087,1.86948973429952,1.86948973429952,236
2017-12-13,5.21761363636364,0.551363224637681,25.1790088383838,34.9618055555556,67.4895833333333,25.10625,5.34298611111111,2,0,2,74.7604166666667,21.5590277777778,0.00555555555555556,1.35833333333333,1.65069444444444,1.65069444444444,237
2017-12-14,4.80486111111111,0.568472222222222,23.9241696859903,34.8734903381643,80.1591183574879,27.8576388888889,6.40416666666667,11,5,6,74.8680555555556,22.0416666666667,0,1.25729166666667,1.49375,1.49375,238
2017-12-15,4.24826388888889,0.523993055555556,28.4277777777778,35.4583333333333,77.5858997584541,21.8270833333333,4.75833333333333,8,2,6,78.8715277777778,21.4965277777778,0,1.5125,1.87673611111111,1.87673611111111,239
2017-12-18,3.85590277777778,0.480555555555556,19.2704861111111,26.8993055555556,64.2743055555556,22.4229166666667,4.00590277777778,3,1,2,66.3784722222222,19,0,1.95069444444444,2.28263888888889,2.28263888888889,240
2017-12-19,3.34710144927536,0.4365625,20.7976298309179,24.6595712560386,60.8890398550725,21.2907196969697,3.32496843434343,14,8,6,68.3784722222222,19.0347222222222,0.00138888888888889,2.32048611111111,2.72291666666667,2.72291666666667,241
2017-12-20,3.80520833333333,0.479340277777778,22.4479166666667,30.4168176328502,77.5069444444444,20.9732638888889,3.65416666666667,2,0,2,72.3472222222222,18.53125,0.0548611111111111,1.69236111111111,2.05055857487923,2.05055857487923,242
2017-12-21,4.71875,0.472986111111111,31.725,27.7777777777778,77.9042874396135,22.4024305555556,5.22048611111111,5,3,2,66.5208333333333,18.9618055555556,0.0277777777777778,1.35694444444444,1.60729166666667,1.60729166666667,243
2017-12-22,4.74097222222222,0.578680555555556,36.3563446969697,44.4969806763285,94.8888888888889,25.7708333333333,4.72118055555556,4,1,3,66.1770833333333,19.9548611111111,0,1.34583333333333,1.59444444444444,1.59444444444444,244
2017-12-25,5.07777777777778,0.660347222222222,29.4017361111111,55.0846920289855,105.748943236715,23.6295138888889,3.38125,2,0,2,75.4861111111111,20.7395833333333,0.00416666666666667,1.19895833333333,1.43680555555556,1.43680555555556,245
2017-12-26,4.47885101010101,0.730570652173913,34.8557449494949,61.5243055555556,128.523399758454,25.6309576023392,4.01825657894737,19,12,7,71.7986111111111,21.7152777777778,0.000694444444444444,1.20902777777778,1.4151268115942,1.4151268115942,246
2017-12-27,4.22916666666667,0.558576388888889,33.9572916666667,41.1006944444444,89.3333333333333,23.4965277777778,4.07881944444444,3,2,1,72.3159722222222,21.0069444444444,0.0236111111111111,1.31701388888889,1.54756944444444,1.54756944444444,247
2017-12-28,4.40069444444444,0.472291666666667,35.2472222222222,38.0104166666667,85.2403381642512,21.009375,3.18159722222222,7,4,3,72.5625,21.8263888888889,0,1.28472222222222,1.60104166666667,1.60104166666667,248
2017-12-29,3.01909722222222,0.410763888888889,31.3048611111111,39.8660929951691,87.798309178744,18.5342240338164,2.54423309178744,9,4,5,73.3402777777778,21.9027777777778,0,1.79131944444444,2.12638888888889,2.12638888888889,249
